"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2017","10,488.96","10,414.66","10,488.96","10,410.73","2,716.42B","0.79%"
"Aug 23, 2017","10,406.81","10,418.32","10,458.91","10,378.01","2,465.75B","0.14%"
"Aug 22, 2017","10,392.07","10,353.37","10,410.47","10,353.37","2,482.00B","0.64%"
"Aug 21, 2017","10,326.39","10,316.09","10,336.37","10,282.72","2,165.17B","0.05%"
"Aug 18, 2017","10,321.33","10,324.83","10,330.39","10,259.83","2,315.95B","-0.46%"
"Aug 17, 2017","10,369.37","10,302.54","10,372.41","10,302.54","2,587.97B","0.77%"
"Aug 16, 2017","10,290.39","10,302.83","10,322.38","10,245.72","2,510.41B","-0.20%"
"Aug 15, 2017","10,311.16","10,271.03","10,336.22","10,271.03","2,296.23B","0.84%"
"Aug 14, 2017","10,225.28","10,347.66","10,365.22","10,225.28","2,531.51B","-1.01%"
"Aug 11, 2017","10,329.57","10,267.05","10,338.06","10,238.50","2,408.50B","-0.00%"
"Aug 10, 2017","10,329.74","10,470.03","10,477.79","10,303.47","3,032.11B","-1.34%"
"Aug 09, 2017","10,470.38","10,523.51","10,536.19","10,457.52","2,589.97B","-0.93%"
"Aug 08, 2017","10,568.97","10,598.59","10,619.42","10,533.72","2,898.64B","-0.10%"
"Aug 07, 2017","10,579.38","10,521.69","10,592.31","10,521.69","2,543.05B","0.69%"
"Aug 04, 2017","10,506.56","10,470.96","10,510.70","10,466.25","2,439.18B","0.35%"
"Aug 03, 2017","10,469.88","10,464.10","10,478.62","10,427.72","2,125.01B","-0.47%"
"Aug 02, 2017","10,519.27","10,479.26","10,519.27","10,479.26","2,351.43B","0.79%"
"Aug 01, 2017","10,437.29","10,408.53","10,470.03","10,408.53","2,390.95B","0.10%"
"Jul 31, 2017","10,427.33","10,396.76","10,427.33","10,366.17","2,036.79B","0.04%"
"Jul 28, 2017","10,423.05","10,480.67","10,480.67","10,410.53","1,915.83B","-0.81%"
"Jul 27, 2017","10,508.37","10,427.83","10,516.23","10,427.83","2,487.95B","0.86%"
"Jul 26, 2017","10,419.11","10,477.15","10,500.11","10,416.57","2,344.09B","-0.42%"
"Jul 25, 2017","10,463.15","10,455.14","10,473.98","10,442.85","1,959.47B","0.02%"
"Jul 24, 2017","10,461.28","10,426.13","10,461.28","10,406.81","1,756.43B","0.24%"
"Jul 21, 2017","10,436.70","10,468.47","10,477.72","10,428.56","1,904.89B","-0.60%"
"Jul 20, 2017","10,499.36","10,513.12","10,534.52","10,483.54","2,273.58B","-0.06%"
"Jul 19, 2017","10,506.10","10,472.81","10,537.42","10,472.81","2,351.90B","0.24%"
"Jul 18, 2017","10,481.26","10,447.47","10,481.26","10,429.85","2,035.07B","0.23%"
"Jul 17, 2017","10,457.54","10,467.27","10,490.05","10,436.31","2,183.51B","0.13%"
"Jul 14, 2017","10,443.91","10,450.92","10,466.34","10,423.40","2,292.86B","-0.16%"
"Jul 13, 2017","10,460.15","10,418.74","10,485.28","10,418.74","2,645.12B","0.38%"
"Jul 12, 2017","10,420.68","10,396.97","10,450.87","10,393.54","2,196.77B","0.05%"
"Jul 11, 2017","10,415.57","10,313.08","10,415.57","10,313.08","2,039.90B","1.22%"
"Jul 10, 2017","10,289.91","10,310.74","10,331.11","10,283.95","1,964.66B","-0.07%"
"Jul 07, 2017","10,297.25","10,343.30","10,343.30","10,294.69","1,754.14B","-0.68%"
"Jul 06, 2017","10,368.20","10,380.66","10,381.20","10,336.32","1,693.95B","-0.35%"
"Jul 05, 2017","10,404.79","10,352.39","10,404.79","10,304.74","1,994.21B","0.55%"
"Jul 04, 2017","10,347.78","10,397.93","10,421.72","10,347.78","2,445.09B","-0.62%"
"Jul 03, 2017","10,412.79","10,368.99","10,412.79","10,363.50","2,157.05B","0.17%"
"Jun 30, 2017","10,395.07","10,367.26","10,395.07","10,329.84","2,376.91B","-0.26%"
"Jun 29, 2017","10,421.65","10,442.18","10,476.51","10,390.90","2,867.02B","0.30%"
"Jun 28, 2017","10,390.55","10,459.17","10,459.17","10,382.81","3,121.31B","-1.16%"
"Jun 27, 2017","10,512.06","10,513.00","10,545.70","10,489.10","2,660.16B","-0.02%"
"Jun 26, 2017","10,513.96","10,341.86","10,513.96","10,341.86","2,648.61B","1.31%"
"Jun 23, 2017","10,377.70","10,403.56","10,422.33","10,374.01","1,952.03B","-0.21%"
"Jun 22, 2017","10,399.06","10,369.08","10,403.36","10,368.93","2,010.50B","0.48%"
"Jun 21, 2017","10,349.72","10,310.97","10,379.82","10,274.75","2,399.16B","0.24%"
"Jun 20, 2017","10,324.46","10,286.79","10,354.37","10,286.79","1,913.78B","0.72%"
"Jun 19, 2017","10,250.60","10,162.22","10,250.60","10,162.22","1,878.54B","0.92%"
"Jun 16, 2017","10,156.73","10,078.69","10,159.47","10,073.12","2,120.19B","0.68%"
"Jun 15, 2017","10,088.35","10,079.14","10,089.07","10,046.80","1,647.28B","0.16%"
"Jun 14, 2017","10,072.46","10,142.80","10,165.31","10,033.25","2,131.19B","-0.55%"
"Jun 13, 2017","10,128.15","10,109.70","10,146.67","10,109.70","1,635.36B","0.18%"
"Jun 12, 2017","10,109.96","10,137.04","10,158.64","10,109.96","1,800.27B","-0.88%"
"Jun 09, 2017","10,199.65","10,238.55","10,268.37","10,198.80","2,205.30B","-0.26%"
"Jun 08, 2017","10,225.78","10,215.93","10,235.70","10,211.00","1,756.22B","0.15%"
"Jun 07, 2017","10,209.99","10,216.14","10,242.39","10,183.15","2,239.94B","0.04%"
"Jun 06, 2017","10,206.18","10,213.17","10,221.64","10,190.39","2,078.62B","-0.20%"
"Jun 05, 2017","10,226.84","10,164.89","10,226.84","10,164.89","2,208.14B","0.68%"
"Jun 03, 2017","10,158.15","10,155.56","10,164.98","10,140.28","1,226.08B","0.06%"
"Jun 02, 2017","10,152.53","10,117.76","10,152.53","10,117.06","2,100.59B","0.65%"
"Jun 01, 2017","10,087.42","10,064.44","10,100.37","10,059.93","1,983.09B","0.47%"
"May 31, 2017","10,040.72","10,095.95","10,116.13","10,025.88","2,713.53B","-0.61%"
"May 26, 2017","10,101.95","10,090.18","10,121.88","10,072.84","1,914.34B","-0.06%"
"May 25, 2017","10,108.49","10,059.91","10,108.49","10,059.20","2,021.31B","0.64%"
"May 24, 2017","10,044.42","10,014.15","10,059.74","10,014.15","1,748.35B","0.37%"
"May 23, 2017","10,007.84","9,994.68","10,038.20","9,992.58","1,747.83B","0.11%"
"May 22, 2017","9,997.26","9,965.08","9,997.26","9,960.94","1,636.83B","0.50%"
"May 19, 2017","9,947.62","9,970.40","9,979.73","9,947.14","1,852.21B","-0.22%"
"May 18, 2017","9,969.45","9,952.64","9,969.45","9,895.65","1,786.22B","-0.44%"
"May 17, 2017","10,013.67","10,019.62","10,029.62","9,967.97","1,822.43B","-0.18%"
"May 16, 2017","10,031.49","10,037.58","10,058.59","9,991.08","2,176.27B","-0.05%"
"May 15, 2017","10,036.82","9,978.28","10,036.82","9,978.28","1,810.75B","0.50%"
"May 12, 2017","9,986.82","9,981.77","10,008.25","9,961.37","1,833.74B","-0.15%"
"May 11, 2017","10,001.48","9,968.51","10,018.79","9,964.30","2,145.18B","0.33%"
"May 10, 2017","9,968.32","9,935.22","9,971.98","9,932.17","1,972.09B","0.53%"
"May 09, 2017","9,915.48","9,967.01","10,001.94","9,899.08","2,425.17B","-0.22%"
"May 08, 2017","9,937.25","9,934.13","9,964.86","9,900.07","1,860.72B","0.38%"
"May 05, 2017","9,899.94","9,954.94","9,960.99","9,899.94","1,708.36B","-0.68%"
"May 04, 2017","9,967.64","9,962.73","9,973.76","9,938.96","1,816.71B","0.12%"
"May 03, 2017","9,955.33","9,957.62","9,979.91","9,937.99","1,702.70B","0.14%"
"May 02, 2017","9,941.27","9,926.44","9,951.14","9,925.75","2,064.26B","0.70%"
"Apr 28, 2017","9,872.00","9,868.38","9,897.04","9,845.84","2,208.82B","0.12%"
"Apr 27, 2017","9,860.62","9,859.45","9,863.52","9,823.85","1,830.52B","0.04%"
"Apr 26, 2017","9,856.45","9,859.11","9,865.88","9,827.47","2,146.42B","0.15%"
"Apr 25, 2017","9,841.71","9,737.82","9,841.71","9,737.82","2,097.75B","1.27%"
"Apr 24, 2017","9,717.95","9,742.91","9,772.96","9,683.70","1,467.67B","0.01%"
"Apr 21, 2017","9,717.41","9,657.05","9,718.82","9,657.05","1,626.66B","0.88%"
"Apr 20, 2017","9,632.69","9,639.93","9,664.24","9,622.25","1,820.45B","-0.08%"
"Apr 19, 2017","9,639.94","9,725.39","9,725.39","9,631.64","2,145.16B","-1.09%"
"Apr 18, 2017","9,746.56","9,735.76","9,771.07","9,727.26","1,763.70B","0.31%"
"Apr 17, 2017","9,716.40","9,740.81","9,762.47","9,670.11","2,118.32B","-0.17%"
"Apr 14, 2017","9,732.93","9,806.15","9,808.33","9,730.94","2,246.47B","-1.05%"
"Apr 13, 2017","9,836.68","9,808.83","9,868.45","9,800.80","2,291.41B","0.19%"
"Apr 12, 2017","9,817.68","9,831.56","9,837.19","9,789.59","2,411.79B","-0.15%"
"Apr 11, 2017","9,832.42","9,881.53","9,896.59","9,820.41","2,357.91B","-0.51%"
"Apr 10, 2017","9,882.54","9,880.29","9,898.64","9,859.03","2,437.93B","0.09%"
"Apr 07, 2017","9,873.37","9,892.98","9,900.88","9,788.52","2,497.47B","-0.25%"
"Apr 06, 2017","9,897.80","9,946.66","9,946.66","9,879.85","2,078.03B","-0.52%"
"Apr 05, 2017","9,949.48","9,856.44","9,949.48","9,856.44","2,818.82B","1.41%"
"Mar 31, 2017","9,811.52","9,846.38","9,869.65","9,811.52","2,435.46B","-0.37%"
"Mar 30, 2017","9,848.15","9,869.28","9,878.62","9,836.33","2,367.06B","-0.08%"
"Mar 29, 2017","9,856.25","9,887.00","9,906.76","9,831.63","2,343.09B","-0.20%"
"Mar 28, 2017","9,876.45","9,909.99","9,924.14","9,799.28","2,676.18B","-0.00%"
"Mar 27, 2017","9,876.77","9,907.60","9,917.85","9,859.53","2,367.06B","-0.26%"
"Mar 24, 2017","9,902.98","9,914.12","9,932.68","9,892.31","2,396.27B","-0.28%"
"Mar 23, 2017","9,930.74","9,921.97","9,945.24","9,897.45","2,696.15B","0.08%"
"Mar 22, 2017","9,922.66","9,911.96","9,922.66","9,843.07","2,340.70B","-0.50%"
"Mar 21, 2017","9,972.49","9,923.18","9,976.61","9,918.39","2,388.84B","0.60%"
"Mar 20, 2017","9,912.97","9,905.81","9,916.18","9,869.35","2,184.23B","0.04%"
"Mar 17, 2017","9,908.69","9,845.59","9,908.69","9,835.51","2,772.86B","0.72%"
"Mar 16, 2017","9,837.83","9,768.85","9,842.17","9,768.85","2,167.16B","1.00%"
"Mar 15, 2017","9,740.31","9,741.29","9,749.01","9,714.58","1,893.43B","-0.04%"
"Mar 14, 2017","9,744.21","9,720.53","9,767.66","9,720.53","2,281.15B","0.48%"
"Mar 13, 2017","9,697.34","9,656.56","9,697.34","9,656.56","1,916.33B","0.72%"
"Mar 10, 2017","9,627.89","9,653.79","9,656.65","9,562.75","2,354.08B","-0.32%"
"Mar 09, 2017","9,658.61","9,740.05","9,743.78","9,650.32","2.51B","-0.97%"
"Mar 08, 2017","9,753.45","9,744.26","9,773.49","9,712.50","2.11B","0.16%"
"Mar 07, 2017","9,738.07","9,690.26","9,738.07","9,690.20","1.94B","0.57%"
"Mar 06, 2017","9,682.63","9,647.00","9,688.50","9,647.00","1.96B","0.36%"
"Mar 03, 2017","9,648.21","9,672.26","9,679.82","9,633.88","2.25B","-0.45%"
"Mar 02, 2017","9,691.80","9,727.60","9,774.60","9,646.34","2.60B","0.18%"
"Mar 01, 2017","9,674.78","9,751.12","9,758.78","9,674.78","2.55B","-0.78%"
"Feb 24, 2017","9,750.47","9,757.67","9,784.39","9,740.18","2.53B","-0.19%"
"Feb 23, 2017","9,769.31","9,774.08","9,810.56","9,748.94","2.60B","-0.10%"
"Feb 22, 2017","9,778.78","9,786.25","9,820.07","9,770.10","2.65B","0.15%"
"Feb 21, 2017","9,763.93","9,761.27","9,775.49","9,721.36","2.48B","0.11%"
"Feb 20, 2017","9,753.20","9,795.81","9,817.14","9,743.36","2.60B","-0.27%"
"Feb 18, 2017","9,779.92","9,771.21","9,791.35","9,770.75","1.67B","0.21%"
"Feb 17, 2017","9,759.76","9,779.16","9,791.59","9,754.54","2.25B","-0.12%"
"Feb 16, 2017","9,771.25","9,826.89","9,869.59","9,753.16","2.74B","-0.29%"
"Feb 15, 2017","9,799.76","9,724.13","9,813.98","9,723.04","3.08B","0.83%"
"Feb 14, 2017","9,718.78","9,726.74","9,760.01","9,698.29","2.89B","0.09%"
"Feb 13, 2017","9,710.32","9,690.39","9,711.43","9,681.10","2.83B","0.46%"
"Feb 10, 2017","9,665.59","9,612.67","9,688.15","9,612.67","3.55B","0.79%"
"Feb 09, 2017","9,590.18","9,555.52","9,600.09","9,540.51","2.82B","0.49%"
"Feb 08, 2017","9,543.25","9,540.77","9,564.07","9,505.79","2.98B","-0.12%"
"Feb 07, 2017","9,554.56","9,527.42","9,555.80","9,512.56","2.69B","0.17%"
"Feb 06, 2017","9,538.01","9,467.67","9,548.68","9,467.67","3.15B","0.87%"
"Feb 03, 2017","9,455.56","9,450.06","9,478.01","9,423.93","2.33B","0.28%"
"Feb 02, 2017","9,428.97","9,502.25","9,521.34","9,413.77","3.44B","-0.20%"
"Jan 24, 2017","9,447.95","9,423.05","9,468.34","9,416.06","2.21B","0.25%"
"Jan 23, 2017","9,424.05","9,363.66","9,427.46","9,363.66","1.85B","0.99%"
"Jan 20, 2017","9,331.46","9,326.80","9,350.07","9,317.62","1.66B","0.14%"
"Jan 19, 2017","9,318.12","9,324.83","9,337.64","9,287.54","1.85B","-0.26%"
"Jan 18, 2017","9,341.97","9,344.74","9,350.95","9,322.44","1.94B","-0.13%"
"Jan 17, 2017","9,354.53","9,301.96","9,354.53","9,294.68","1.49B","0.67%"
"Jan 16, 2017","9,292.33","9,356.54","9,359.01","9,281.21","1.49B","-0.92%"
"Jan 13, 2017","9,378.83","9,373.70","9,387.68","9,352.08","1.61B","-0.33%"
"Jan 12, 2017","9,410.18","9,356.12","9,430.58","9,356.12","1.98B","0.69%"
"Jan 11, 2017","9,345.74","9,370.17","9,384.00","9,333.49","1.86B","-0.04%"
"Jan 10, 2017","9,349.64","9,344.19","9,353.60","9,319.45","1.56B","0.08%"
"Jan 09, 2017","9,342.42","9,376.48","9,404.90","9,328.19","1.76B","-0.32%"
"Jan 06, 2017","9,372.22","9,371.41","9,381.11","9,351.25","1.80B","0.15%"
"Jan 05, 2017","9,358.14","9,282.56","9,358.42","9,282.45","1.92B","0.77%"
"Jan 04, 2017","9,286.96","9,279.52","9,299.62","9,266.03","1.36B","0.15%"
"Jan 03, 2017","9,272.88","9,252.56","9,273.65","9,235.95","1.22B","0.21%"
"Dec 30, 2016","9,253.50","9,186.30","9,259.09","9,186.30","1.37B","1.10%"
"Dec 29, 2016","9,153.09","9,172.39","9,196.02","9,149.16","1.28B","-0.53%"
"Dec 28, 2016","9,201.40","9,120.90","9,203.56","9,120.90","1.23B","1.01%"
"Dec 27, 2016","9,109.27","9,120.88","9,132.05","9,100.83","908.04M","-0.01%"
"Dec 26, 2016","9,110.54","9,088.99","9,127.74","9,083.28","823.72M","0.35%"
"Dec 23, 2016","9,078.64","9,112.33","9,128.83","9,078.64","1.38B","-0.44%"
"Dec 22, 2016","9,118.75","9,204.29","9,209.72","9,118.75","1.47B","-0.93%"
"Dec 21, 2016","9,204.26","9,234.94","9,263.50","9,204.26","1.48B","-0.41%"
"Dec 20, 2016","9,242.41","9,229.74","9,258.69","9,199.84","1.39B","0.03%"
"Dec 19, 2016","9,239.32","9,316.06","9,317.03","9,237.98","1.50B","-0.94%"
"Dec 16, 2016","9,326.78","9,352.27","9,379.75","9,326.78","1.92B","-0.36%"
"Dec 15, 2016","9,360.35","9,337.21","9,370.51","9,309.79","1.74B","-0.09%"
"Dec 14, 2016","9,368.52","9,395.60","9,413.13","9,353.25","1.71B","-0.15%"
"Dec 13, 2016","9,382.14","9,361.97","9,382.14","9,342.56","1.91B","0.34%"
"Dec 12, 2016","9,349.94","9,402.05","9,430.34","9,336.45","1.75B","-0.46%"
"Dec 09, 2016","9,392.68","9,383.07","9,399.25","9,366.86","1.87B","0.18%"
"Dec 08, 2016","9,375.86","9,308.90","9,376.41","9,308.90","2.24B","1.21%"
"Dec 07, 2016","9,263.89","9,279.00","9,299.92","9,247.50","1.68B","0.14%"
"Dec 06, 2016","9,250.77","9,209.80","9,280.65","9,209.80","1.70B","0.98%"
"Dec 05, 2016","9,160.66","9,194.46","9,212.19","9,138.64","1.60B","-0.31%"
"Dec 02, 2016","9,189.49","9,214.56","9,214.56","9,165.90","1.78B","-0.80%"
"Dec 01, 2016","9,263.53","9,245.55","9,278.96","9,241.78","2.00B","0.25%"
"Nov 30, 2016","9,240.71","9,196.09","9,240.71","9,189.62","2.54B","0.53%"
"Nov 29, 2016","9,192.38","9,220.95","9,249.06","9,192.38","1.89B","-0.32%"
"Nov 28, 2016","9,222.24","9,167.33","9,241.54","9,167.33","1.91B","0.69%"
"Nov 25, 2016","9,159.07","9,149.35","9,191.34","9,148.63","1.84B","0.08%"
"Nov 24, 2016","9,152.11","9,164.84","9,183.16","9,137.56","2.02B","-0.28%"
"Nov 23, 2016","9,178.23","9,146.72","9,202.72","9,146.72","1.93B","0.49%"
"Nov 22, 2016","9,133.39","9,058.58","9,161.19","9,058.58","2.15B","1.02%"
"Nov 21, 2016","9,041.11","9,009.78","9,049.76","8,986.40","1.81B","0.36%"
"Nov 18, 2016","9,008.79","8,991.50","9,025.98","8,958.22","1.78B","0.15%"
"Nov 17, 2016","8,995.26","8,984.57","8,998.23","8,936.30","1.70B","0.37%"
"Nov 16, 2016","8,962.22","8,955.76","9,032.31","8,955.76","1.85B","0.35%"
"Nov 15, 2016","8,931.03","8,927.92","8,981.05","8,923.36","1.95B","-0.10%"
"Nov 14, 2016","8,940.40","8,955.27","8,991.94","8,879.69","2.15B","-0.19%"
"Nov 11, 2016","8,957.76","9,067.65","9,067.65","8,949.38","2.52B","-2.12%"
"Nov 10, 2016","9,152.18","9,070.64","9,179.18","9,070.64","2.00B","2.34%"
"Nov 09, 2016","8,943.20","9,252.27","9,296.86","8,926.60","2.66B","-2.98%"
"Nov 08, 2016","9,217.43","9,214.95","9,230.20","9,165.00","1.35B","0.30%"
"Nov 07, 2016","9,189.84","9,102.97","9,191.67","9,102.97","1.25B","1.34%"
"Nov 04, 2016","9,068.15","9,065.11","9,098.88","9,048.21","1.18B","0.01%"
"Nov 03, 2016","9,067.27","9,126.29","9,154.19","9,067.27","1.40B","-0.79%"
"Nov 02, 2016","9,139.04","9,230.23","9,230.23","9,139.04","1.37B","-1.44%"
"Nov 01, 2016","9,272.70","9,272.30","9,289.12","9,236.82","1.12B","-0.19%"
"Oct 31, 2016","9,290.12","9,283.20","9,314.34","9,194.48","1.32B","-0.18%"
"Oct 28, 2016","9,306.92","9,307.39","9,320.57","9,276.71","1.37B","0.08%"
"Oct 27, 2016","9,299.55","9,363.90","9,370.32","9,286.86","1.45B","-0.67%"
"Oct 26, 2016","9,362.25","9,355.66","9,372.74","9,338.84","1.31B","-0.25%"
"Oct 25, 2016","9,385.65","9,338.09","9,399.97","9,334.80","1.43B","0.68%"
"Oct 24, 2016","9,322.50","9,333.94","9,343.57","9,308.53","1.26B","0.17%"
"Oct 21, 2016","9,306.57","9,322.55","9,348.09","9,292.53","1.90B","-0.11%"
"Oct 20, 2016","9,317.24","9,288.49","9,331.89","9,279.15","1.63B","0.36%"
"Oct 19, 2016","9,283.99","9,227.98","9,298.87","9,226.46","1.51B","0.67%"
"Oct 18, 2016","9,222.58","9,175.07","9,222.58","9,157.40","1.28B","0.51%"
"Oct 17, 2016","9,176.22","9,150.67","9,182.67","9,074.99","1.26B","0.12%"
"Oct 14, 2016","9,165.17","9,198.26","9,216.63","9,149.87","1.48B","-0.59%"
"Oct 13, 2016","9,219.17","9,268.22","9,285.05","9,187.78","1.52B","-0.36%"
"Oct 12, 2016","9,252.60","9,201.55","9,258.69","9,166.58","1.39B","0.36%"
"Oct 11, 2016","9,219.82","9,311.79","9,327.71","9,167.72","2.07B","-0.50%"
"Oct 07, 2016","9,265.81","9,289.66","9,289.95","9,249.06","1.50B","-0.20%"
"Oct 06, 2016","9,284.31","9,263.40","9,284.31","9,242.83","1.41B","0.13%"
"Oct 05, 2016","9,272.28","9,260.69","9,276.13","9,244.41","1.34B","-0.17%"
"Oct 04, 2016","9,287.77","9,228.66","9,287.77","9,224.45","1.40B","0.58%"
"Oct 03, 2016","9,234.20","9,219.52","9,256.58","9,212.38","1.38B","0.73%"
"Sep 30, 2016","9,166.85","9,240.44","9,240.65","9,160.91","1.61B","-1.12%"
"Sep 29, 2016","9,270.90","9,241.61","9,303.13","9,238.49","1.84B","0.83%"
"Sep 28, 2016","9,194.52","9,229.34","9,229.34","9,189.49","1.24M","0.00%"
"Sep 27, 2016","9,194.52","9,229.34","9,229.34","9,189.49","1.24M","0.00%"
"Sep 26, 2016","9,194.52","9,229.34","9,229.34","9,189.49","1.24B","-0.97%"
"Sep 23, 2016","9,284.62","9,240.25","9,284.62","9,228.66","1.57B","0.53%"
"Sep 22, 2016","9,235.26","9,265.28","9,290.76","9,207.41","1.49B","0.07%"
"Sep 21, 2016","9,228.50","9,141.92","9,228.50","9,133.16","1.62B","0.73%"
"Sep 20, 2016","9,161.58","9,141.21","9,173.46","9,130.90","1.43B","0.10%"
"Sep 19, 2016","9,152.88","9,003.41","9,155.38","9,003.41","1.68B","2.81%"
"Sep 14, 2016","8,902.30","8,913.11","8,965.32","8,895.85","1.76B","-0.43%"
"Sep 13, 2016","8,940.83","8,983.95","9,014.75","8,885.55","1.80B","-0.07%"
"Sep 12, 2016","8,947.06","9,031.51","9,031.51","8,947.06","1.67B","-1.18%"
"Sep 10, 2016","9,053.69","9,084.81","9,084.81","9,025.53","1.23B","-1.21%"
"Sep 09, 2016","9,164.88","9,217.37","9,217.37","9,142.13","1.59B","-1.06%"
"Sep 08, 2016","9,262.89","9,241.95","9,273.57","9,224.89","1.86B","0.04%"
"Sep 07, 2016","9,259.07","9,202.23","9,278.88","9,202.23","1.97B","0.84%"
"Sep 06, 2016","9,181.85","9,102.83","9,181.85","9,098.60","1.71B","1.01%"
"Sep 05, 2016","9,090.13","9,032.38","9,100.05","9,032.38","1.47B","1.14%"
"Sep 02, 2016","8,987.55","9,015.63","9,038.48","8,958.81","1.97B","-0.15%"
"Sep 01, 2016","9,001.15","9,055.73","9,069.13","8,980.21","1.89B","-0.75%"
"Aug 31, 2016","9,068.85","9,122.19","9,130.76","9,044.50","2.15B","-0.46%"
"Aug 30, 2016","9,110.56","9,113.34","9,134.37","9,093.87","1.63B","0.00%"
"Aug 29, 2016","9,110.17","9,117.53","9,136.42","9,027.35","1.60B","-0.24%"
"Aug 26, 2016","9,131.72","9,097.02","9,131.72","9,092.08","1.54B","0.18%"
"Aug 25, 2016","9,115.47","9,034.47","9,115.47","9,031.34","1.84B","1.09%"
"Aug 24, 2016","9,017.38","9,043.13","9,054.76","9,016.39","1.54B","-0.15%"
"Aug 23, 2016","9,030.93","8,987.07","9,046.30","8,986.76","1.61B","0.55%"
"Aug 22, 2016","8,981.81","9,004.68","9,012.72","8,928.33","1.68B","-0.58%"
"Aug 19, 2016","9,034.27","9,139.69","9,175.13","9,034.27","1.97B","-0.97%"
"Aug 18, 2016","9,122.50","9,104.88","9,128.80","9,093.51","1.78B","0.05%"
"Aug 17, 2016","9,117.70","9,121.18","9,133.07","9,073.27","1.70B","0.08%"
"Aug 16, 2016","9,110.36","9,146.09","9,165.58","9,082.34","1.76B","-0.42%"
"Aug 15, 2016","9,148.51","9,152.36","9,162.02","9,117.26","1.67B","-0.02%"
"Aug 12, 2016","9,150.39","9,135.34","9,173.72","9,135.34","1.92B","0.20%"
"Aug 11, 2016","9,131.83","9,168.70","9,187.18","9,063.81","2.22B","-0.75%"
"Aug 10, 2016","9,200.42","9,160.94","9,200.42","9,131.63","2.16B","0.50%"
"Aug 09, 2016","9,155.08","9,154.00","9,168.34","9,127.63","1.91B","0.05%"
"Aug 08, 2016","9,150.26","9,123.07","9,153.99","9,104.43","1.89B","0.64%"
"Aug 05, 2016","9,092.12","9,025.76","9,101.71","9,023.23","1.96B","0.75%"
